id,uniprot,gene
tr|C5XQW6|C5XQW6_SORBI,C5XQW6,SORBI_03g007310
tr|C5XJ46|C5XJ46_SORBI,C5XJ46,SORBI_03g033830
tr|C5X100|C5X100_SORBI,C5X100,SORBI_01g049410
tr|C5X860|C5X860_SORBI,C5X860,SORBI_02g018640
tr|C5WW60|C5WW60_SORBI,C5WW60,SORBI_01g004370
tr|C5WU27|C5WU27_SORBI,C5WU27,SORBI_01g002610
tr|C5X3W6|C5X3W6_SORBI,C5X3W6,SORBI_02g028310
tr|C5X1S5|C5X1S5_SORBI,C5X1S5,SORBI_01g036830
tr|C5XIE4|C5XIE4_SORBI,C5XIE4,SORBI_03g033230
tr|C5WT11|C5WT11_SORBI,C5WT11,SORBI_01g001690
tr|C5WTC9|C5WTC9_SORBI,C5WTC9,SORBI_01g015470
tr|C5X999|C5X999_SORBI,C5X999,SORBI_02g033930
tr|C5XFL1|C5XFL1_SORBI,C5XFL1,SORBI_03g043430
tr|C5Y7H4|C5Y7H4_SORBI,C5Y7H4,SORBI_05g026170
tr|C5Y3R5|C5Y3R5_SORBI,C5Y3R5,SORBI_05g020350
tr|C5XCV9|C5XCV9_SORBI,C5XCV9,SORBI_02g024880
tr|C5YDD2|C5YDD2_SORBI,C5YDD2,SORBI_06g004290
tr|C5XHR8|C5XHR8_SORBI,C5XHR8,SORBI_03g045460
tr|C5XJ30|C5XJ30_SORBI,C5XJ30,SORBI_03g033700
tr|C5XW10|C5XW10_SORBI,C5XW10,SORBI_04g037690
tr|C5XJM1|C5XJM1_SORBI,C5XJM1,SORBI_03g000740
tr|C5X102|C5X102_SORBI,C5X102,SORBI_01g049430
tr|C5XHH2|C5XHH2_SORBI,C5XHH2,SORBI_03g031940
tr|C5WMG5|C5WMG5_SORBI,C5WMG5,SORBI_01g037430
tr|C5XZB8|C5XZB8_SORBI,C5XZB8,SORBI_04g028860
tr|C5XAR5|C5XAR5_SORBI,C5XAR5,SORBI_02g035390
tr|C5WW86|C5WW86_SORBI,C5WW86,SORBI_01g017310
tr|C5WUH1|C5WUH1_SORBI,C5WUH1,SORBI_01g030780
tr|C5Z7C9|C5Z7C9_SORBI,C5Z7C9,SORBI_10g008130
tr|C5XMF2|C5XMF2_SORBI,C5XMF2,SORBI_03g037100
tr|C5XWV4|C5XWV4_SORBI,C5XWV4,SORBI_04g005480
tr|C5WTR1|C5WTR1_SORBI,C5WTR1,SORBI_01g043470
tr|C5XRI4|C5XRI4_SORBI,C5XRI4,SORBI_04g000460
tr|C5X291|C5X291_SORBI,C5X291,SORBI_02g026430
tr|C5YNS5|C5YNS5_SORBI,C5YNS5,SORBI_08g015020
tr|C5YRH1|C5YRH1_SORBI,C5YRH1,SORBI_08g020810
tr|C5WLV9|C5WLV9_SORBI,C5WLV9,SORBI_01g008940
tr|C5XWY4|C5XWY4_SORBI,C5XWY4,SORBI_04g005760
tr|C5Z0J3|C5Z0J3_SORBI,C5Z0J3,SORBI_09g004290
tr|C5YE57|C5YE57_SORBI,C5YE57,SORBI_06g025990
tr|C5Z1R2|C5Z1R2_SORBI,C5Z1R2,SORBI_10g012720
tr|C5XQZ8|C5XQZ8_SORBI,C5XQZ8,SORBI_03g027710
tr|C5WTK1|C5WTK1_SORBI,C5WTK1,SORBI_01g030340
tr|C5Z7Q3|C5Z7Q3_SORBI,C5Z7Q3,SORBI_10g026850
tr|C5WQY5|C5WQY5_SORBI,C5WQY5,SORBI_01g041120
tr|C5YNK3|C5YNK3_SORBI,C5YNK3,SORBI_08g013180
tr|C5XPF9|C5XPF9_SORBI,C5XPF9,SORBI_03g026290
tr|C5YP63|C5YP63_SORBI,C5YP63,SORBI_08g016530
tr|C5WME2|C5WME2_SORBI,C5WME2,SORBI_01g037220
tr|C5WTN6|C5WTN6_SORBI,C5WTN6,SORBI_01g043220
tr|C5WVR8|C5WVR8_SORBI,C5WVR8,SORBI_01g045090
tr|C5XXH2|C5XXH2_SORBI,C5XXH2,SORBI_04g006590
tr|C5YAI8|C5YAI8_SORBI,C5YAI8,SORBI_06g032940
tr|C5X357|C5X357_SORBI,C5X357,SORBI_02g027570
tr|C5XUA8|C5XUA8_SORBI,C5XUA8,SORBI_04g035440
tr|C5YMS9|C5YMS9_SORBI,C5YMS9,SORBI_07g023740
tr|C5X0F4|C5X0F4_SORBI,C5X0F4,SORBI_01g020820
tr|C5XMU2|C5XMU2_SORBI,C5XMU2,SORBI_03g004150
tr|C5Y0S1|C5Y0S1_SORBI,C5Y0S1,SORBI_04g031260
tr|C5WQP0|C5WQP0_SORBI,C5WQP0,SORBI_01g027910
tr|C5Z571|C5Z571_SORBI,C5Z571,SORBI_10g022920
tr|C5XGU2|C5XGU2_SORBI,C5XGU2,SORBI_03g031530
tr|C5Z2I8|C5Z2I8_SORBI,C5Z2I8,SORBI_10g030773
tr|C5XQ76|C5XQ76_SORBI,C5XQ76,SORBI_03g026990
tr|C5YMQ1|C5YMQ1_SORBI,C5YMQ1,SORBI_07g023490
tr|C5YUZ0|C5YUZ0_SORBI,C5YUZ0,SORBI_09g027370
tr|C5Z150|C5Z150_SORBI,C5Z150,SORBI_09g005250
tr|C5XVJ1|C5XVJ1_SORBI,C5XVJ1,SORBI_04g004540
tr|C5WU56|C5WU56_SORBI,C5WU56,SORBI_01g015530
tr|C5WPA3|C5WPA3_SORBI,C5WPA3,SORBI_01g039050
tr|C5YC80|C5YC80_SORBI,C5YC80,SORBI_06g001610
tr|C5YTT7|C5YTT7_SORBI,C5YTT7,SORBI_08g007270
sp|A1E9W0|RR8_SORBI,A1E9W0,SobiCp059
tr|C5YH84|C5YH84_SORBI,C5YH84,SORBI_07g025350
tr|C5XS58|C5XS58_SORBI,C5XS58,SORBI_04g033610
tr|C5YZU8|C5YZU8_SORBI,C5YZU8,SORBI_09g023650
tr|C5YD63|C5YD63_SORBI,C5YD63,SORBI_06g003053
tr|C5XNE3|C5XNE3_SORBI,C5XNE3,SORBI_03g004340
tr|C5XYG2|C5XYG2_SORBI,C5XYG2,SORBI_04g007950
tr|C5X5E3|C5X5E3_SORBI,C5X5E3,SORBI_02g029840
tr|C5Y1K7|C5Y1K7_SORBI,C5Y1K7,SORBI_05g008300
tr|C5XSC0|C5XSC0_SORBI,C5XSC0,SORBI_04g001270
tr|C5X8L5|C5X8L5_SORBI,C5X8L5,SORBI_02g033440
tr|C5Z622|C5Z622_SORBI,C5Z622,SORBI_10g006620
tr|C5Y9W4|C5Y9W4_SORBI,C5Y9W4,SORBI_06g019100
tr|C5XA81|C5XA81_SORBI,C5XA81,SORBI_02g003490
tr|C5WQ18|C5WQ18_SORBI,C5WQ18,SORBI_01g039800
tr|C5YHX6|C5YHX6_SORBI,C5YHX6,SORBI_07g004970
tr|C5XUD0|C5XUD0_SORBI,C5XUD0,SORBI_04g035610
tr|C5WM27|C5WM27_SORBI,C5WM27,SORBI_01g009570
tr|C5XCS8|C5XCS8_SORBI,C5XCS8,SORBI_02g024610
tr|C5WPJ0|C5WPJ0_SORBI,C5WPJ0,SORBI_01g011610
tr|C5X7S2|C5X7S2_SORBI,C5X7S2,SORBI_02g032430
tr|C5Y5J3|C5Y5J3_SORBI,C5Y5J3,SORBI_05g004140
tr|C5Z7Z4|C5Z7Z4_SORBI,C5Z7Z4,SORBI_10g009150
tr|C5YW90|C5YW90_SORBI,C5YW90,SORBI_09g016170
tr|C5X0P9|C5X0P9_SORBI,C5X0P9,SORBI_01g035800
tr|C5XSW1|C5XSW1_SORBI,C5XSW1,SORBI_04g034260
tr|C5WRP2|C5WRP2_SORBI,C5WRP2,SORBI_01g041840
tr|C5YZT6|C5YZT6_SORBI,C5YZT6,SORBI_09g023530
tr|C5XS48|C5XS48_SORBI,C5XS48,SORBI_04g033510
tr|C5Z0Q4|C5Z0Q4_SORBI,C5Z0Q4,SORBI_09g004780
tr|C5XPN5|C5XPN5_SORBI,C5XPN5,SORBI_03g039390
tr|C5X0S9|C5X0S9_SORBI,C5X0S9,SORBI_01g036100
tr|C5X8I9|C5X8I9_SORBI,C5X8I9,SORBI_02g033200
tr|C5XC87|C5XC87_SORBI,C5XC87,SORBI_02g024510
tr|C5Z4C7|C5Z4C7_SORBI,C5Z4C7,SORBI_10g003770
tr|C5XG00|C5XG00_SORBI,C5XG00,SORBI_03g030600
tr|C5XKN3|C5XKN3_SORBI,C5XKN3,SORBI_03g016080
tr|C5XA05|C5XA05_SORBI,C5XA05,SORBI_02g034680
tr|C5XL40|C5XL40_SORBI,C5XL40,SORBI_03g002090
tr|C5XUK0|C5XUK0_SORBI,C5XUK0,SORBI_04g003250
tr|C5WWE2|C5WWE2_SORBI,C5WWE2,SORBI_01g017790
tr|C5WQR1|C5WQR1_SORBI,C5WQR1,SORBI_01g028100
tr|C5YMU8|C5YMU8_SORBI,C5YMU8,SORBI_07g023850
tr|C5XMD2|C5XMD2_SORBI,C5XMD2,SORBI_03g036900
tr|C5XC72|C5XC72_SORBI,C5XC72,SORBI_02g024420
tr|C5YYD1|C5YYD1_SORBI,C5YYD1,SORBI_09g021310
tr|C5YZY2|C5YZY2_SORBI,C5YZY2,SORBI_09g023950
tr|C5WT46|C5WT46_SORBI,C5WT46,SORBI_01g014740
tr|C5XH66|C5XH66_SORBI,C5XH66,SORBI_03g010870
tr|C5YJ49|C5YJ49_SORBI,C5YJ49,SORBI_07g028080
tr|C5Z1S7|C5Z1S7_SORBI,C5Z1S7,SORBI_10g029850
tr|C5WNA7|C5WNA7_SORBI,C5WNA7,SORBI_01g024640
tr|C5Y2Z7|C5Y2Z7_SORBI,C5Y2Z7,SORBI_05g000520
tr|C5Z1B4|C5Z1B4_SORBI,C5Z1B4,SORBI_09g025900
tr|C5YW53|C5YW53_SORBI,C5YW53,SORBI_09g014430
tr|C5WRV5|C5WRV5_SORBI,C5WRV5,SORBI_01g000380
tr|C5XDG3|C5XDG3_SORBI,C5XDG3,SORBI_02g006790
tr|C5YG52|C5YG52_SORBI,C5YG52,SORBI_06g028880
tr|C5XXY1|C5XXY1_SORBI,C5XXY1,SORBI_04g007180
tr|C5YVW0|C5YVW0_SORBI,C5YVW0,SORBI_09g028680
tr|C5YUT7|C5YUT7_SORBI,C5YUT7,SORBI_09g007200
tr|C5YHB6|C5YHB6_SORBI,C5YHB6,SORBI_07g003970
tr|C6JRH6|C6JRH6_SORBI,C6JRH6,SORBI_0010s003420
tr|C5WT31|C5WT31_SORBI,C5WT31,SORBI_01g001880
tr|C5X8E7|C5X8E7_SORBI,C5X8E7,SORBI_02g032820
tr|C5X3J1|C5X3J1_SORBI,C5X3J1,SORBI_02g008930
tr|C5WSI3|C5WSI3_SORBI,C5WSI3,SORBI_01g029510
tr|C5Y9E6|C5Y9E6_SORBI,C5Y9E6,SORBI_06g030920
tr|C5Y6M2|C5Y6M2_SORBI,C5Y6M2,SORBI_05g005750
tr|C5XKW2|C5XKW2_SORBI,C5XKW2,SORBI_03g035460
tr|C5XFZ7|C5XFZ7_SORBI,C5XFZ7,SORBI_03g030570
tr|C5XP86|C5XP86_SORBI,C5XP86,SORBI_03g005360
tr|C5YVE3|C5YVE3_SORBI,C5YVE3,SORBI_09g027960
tr|C5WYZ2|C5WYZ2_SORBI,C5WYZ2,SORBI_01g047800
tr|C5YNY0|C5YNY0_SORBI,C5YNY0,SORBI_08g015600
tr|C5XJ84|C5XJ84_SORBI,C5XJ84,SORBI_03g034190
tr|C5X302|C5X302_SORBI,C5X302,SORBI_02g027070
tr|C5XR37|C5XR37_SORBI,C5XR37,SORBI_03g028120
tr|C5YMH2|C5YMH2_SORBI,C5YMH2,SORBI_07g002000
tr|C5XY51|C5XY51_SORBI,C5XY51,SORBI_04g026740
tr|C5WYF2|C5WYF2_SORBI,C5WYF2,SORBI_01g019280
tr|C5Z0L0|C5Z0L0_SORBI,C5Z0L0,SORBI_09g004430
tr|C5XTI5|C5XTI5_SORBI,C5XTI5,SORBI_04g034640
tr|C5XFU1|C5XFU1_SORBI,C5XFU1,SORBI_03g009760
tr|C5WYX6|C5WYX6_SORBI,C5WYX6,SORBI_04g036970
sp|C5WYI7|CYNS_SORBI,C5WYI7,SORBI_01g019580
tr|C5X0Z4|C5X0Z4_SORBI,C5X0Z4,SORBI_01g049350
tr|C5Z6S8|C5Z6S8_SORBI,C5Z6S8,SORBI_10g025550
tr|C5Z671|C5Z671_SORBI,C5Z671,SORBI_10g024510
tr|C5XKG7|C5XKG7_SORBI,C5XKG7,SORBI_03g001710
tr|C5YVR0|C5YVR0_SORBI,C5YVR0,SORBI_09g011450
tr|C5YVW3|C5YVW3_SORBI,C5YVW3,SORBI_09g028700
tr|C5XHF8|C5XHF8_SORBI,C5XHF8,SORBI_03g031810
tr|C5WTC1|C5WTC1_SORBI,C5WTC1,SORBI_01g015400
tr|C5Y1E9|C5Y1E9_SORBI,C5Y1E9,SORBI_04g032520
tr|C5WN03|C5WN03_SORBI,C5WN03,SORBI_01g010060
tr|C5WR90|C5WR90_SORBI,C5WR90,SORBI_01g013750
tr|C5Z1W4|C5Z1W4_SORBI,C5Z1W4,SORBI_10g030240
tr|C5WSQ7|C5WSQ7_SORBI,C5WSQ7,SORBI_01g042690
sp|C6JS30|MTBC_SORBI,C6JS30,SORBI_0019s004510
tr|C5WW38|C5WW38_SORBI,C5WW38,SORBI_01g004170
tr|C5Y461|C5Y461_SORBI,C5Y461,SORBI_05g002410
tr|C5WS07|C5WS07_SORBI,C5WS07,SORBI_01g000810
tr|C5XHD7|C5XHD7_SORBI,C5XHD7,SORBI_03g011460
tr|C5XMS9|C5XMS9_SORBI,C5XMS9,SORBI_03g004040
tr|C5Y3N7|C5Y3N7_SORBI,C5Y3N7,SORBI_05g001680
tr|C5WXV4|C5WXV4_SORBI,C5WXV4,SORBI_01g046840
tr|C5XZV2|C5XZV2_SORBI,C5XZV2,SORBI_04g029790
tr|C5XM02|C5XM02_SORBI,C5XM02,SORBI_03g003250
tr|C5XGS0|C5XGS0_SORBI,C5XGS0,SORBI_03g031310
tr|C5WVX7|C5WVX7_SORBI,C5WVX7,SORBI_01g045680
tr|C5WMP0|C5WMP0_SORBI,C5WMP0,SORBI_01g049950
tr|C5Z8C6|C5Z8C6_SORBI,C5Z8C6,SORBI_10g027960
tr|C5X033|C5X033_SORBI,C5X033,SORBI_01g007185
tr|C5XHE5|C5XHE5_SORBI,C5XHE5,SORBI_03g011540
tr|C5Z2I9|C5Z2I9_SORBI,C5Z2I9,SORBI_10g030776
tr|C5YBI6|C5YBI6_SORBI,C5YBI6,SORBI_06g021600
tr|C5WYV3|C5WYV3_SORBI,C5WYV3,SORBI_01g047500
tr|C5XTZ1|C5XTZ1_SORBI,C5XTZ1,SORBI_04g003000
tr|C5Y6W1|C5Y6W1_SORBI,C5Y6W1,SORBI_05g025180
sp|C5Z7K4|SYAP_SORBI,C5Z7K4,SORBI_10g008780
tr|C5X1R2|C5X1R2_SORBI,C5X1R2,SORBI_01g036710
tr|C5XTA6|C5XTA6_SORBI,C5XTA6,SORBI_04g021280
tr|C5XXK3|C5XXK3_SORBI,C5XXK3,SORBI_04g006830
tr|C5WV32|C5WV32_SORBI,C5WV32,SORBI_09g022840
tr|C5Y5E0|C5Y5E0_SORBI,C5Y5E0,SORBI_05g023000
tr|C5YXG6|C5YXG6_SORBI,C5YXG6,SORBI_09g019170
tr|C5XYZ8|C5XYZ8_SORBI,C5XYZ8,SORBI_04g008710
tr|C5XIR5|C5XIR5_SORBI,C5XIR5,SORBI_03g012660
tr|C5WWL6|C5WWL6_SORBI,C5WWL6,SORBI_01g032590
tr|C5Z999|C5Z999_SORBI,C5Z999,SORBI_10g029280
tr|C5YJN5|C5YJN5_SORBI,C5YJN5,SORBI_07g028880
tr|C5Y5C9|C5Y5C9_SORBI,C5Y5C9,SORBI_05g022900
tr|C5X9E4|C5X9E4_SORBI,C5X9E4,SORBI_02g034370
tr|C5X5A2|C5X5A2_SORBI,C5X5A2,SORBI_02g029470
tr|C5YFI5|C5YFI5_SORBI,C5YFI5,SORBI_06g027740
tr|C5YL66|C5YL66_SORBI,C5YL66,SORBI_07g021090
tr|C5YZ77|C5YZ77_SORBI,C5YZ77,SORBI_09g022360
tr|C5X183|C5X183_SORBI,C5X183,SORBI_01g008450
tr|C5Y9F9|C5Y9F9_SORBI,C5Y9F9,SORBI_06g031050
tr|C5X0B5|C5X0B5_SORBI,C5X0B5,SORBI_01g007960
tr|C5YGH8|C5YGH8_SORBI,C5YGH8,SORBI_06g016800
tr|C5Z5L8|C5Z5L8_SORBI,C5Z5L8,SORBI_10g023460
sp|A1E9X8|NDHI_SORBI,A1E9X8,SobiCp077
tr|C5XAN7|C5XAN7_SORBI,C5XAN7,SORBI_02g022910
tr|C5YU66|C5YU66_SORBI,C5YU66,SORBI_09g005570
tr|C5YHE5|C5YHE5_SORBI,C5YHE5,SORBI_07g004180
tr|C5XZV4|C5XZV4_SORBI,C5XZV4,SORBI_04g029810
tr|C5XS63|C5XS63_SORBI,C5XS63,SORBI_04g000830
tr|C5X0Z6|C5X0Z6_SORBI,C5X0Z6,SORBI_01g049370
sp|A1E9U9|CLPP_SORBI,A1E9U9,SobiCp048
tr|C5YA50|C5YA50_SORBI,C5YA50,SORBI_06g032470
tr|C5Z037|C5Z037_SORBI,C5Z037,SORBI_09g003780
tr|C5XTF3|C5XTF3_SORBI,C5XTF3,SORBI_04g021730
tr|C5XTU7|C5XTU7_SORBI,C5XTU7,SORBI_04g002640
tr|C5WRE6|C5WRE6_SORBI,C5WRE6,SORBI_01g028560
tr|C5XBJ0|C5XBJ0_SORBI,C5XBJ0,SORBI_02g036270
tr|C5Z6P3|C5Z6P3_SORBI,C5Z6P3,SORBI_10g025260
tr|C5YYN1|C5YYN1_SORBI,C5YYN1,SORBI_09g021400
tr|C5YUD2|C5YUD2_SORBI,C5YUD2,SORBI_09g006040
tr|C5WZC1|C5WZC1_SORBI,C5WZC1,SORBI_01g019710
tr|C5X7Z0|C5X7Z0_SORBI,C5X7Z0,SORBI_02g001450
tr|C5XGX1|C5XGX1_SORBI,C5XGX1,SORBI_03g044350
tr|C5YZ44|C5YZ44_SORBI,C5YZ44,SORBI_09g002260
tr|C5XVC9|C5XVC9_SORBI,C5XVC9,SORBI_04g004030
tr|C5YD68|C5YD68_SORBI,C5YD68,SORBI_06g003090
tr|C5XFY4|C5XFY4_SORBI,C5XFY4,SORBI_03g030430
tr|C5Z7V6|C5Z7V6_SORBI,C5Z7V6,SORBI_10g027330
tr|C5YEC8|C5YEC8_SORBI,C5YEC8,SORBI_06g012290
tr|C5XWT8|C5XWT8_SORBI,C5XWT8,SORBI_04g038580
tr|C5YH45|C5YH45_SORBI,C5YH45,SORBI_07g024990
tr|C5WY30|C5WY30_SORBI,C5WY30,SORBI_01g005580
tr|C5YW13|C5YW13_SORBI,C5YW13,SORBI_09g029170
tr|C5YZU4|C5YZU4_SORBI,C5YZU4,SORBI_09g023610
tr|C5XSK7|C5XSK7_SORBI,C5XSK7,SORBI_04g020560
tr|C5XFI2|C5XFI2_SORBI,C5XFI2,SORBI_03g043200
tr|C5WPJ3|C5WPJ3_SORBI,C5WPJ3,SORBI_01g011640
tr|C5XPD8|C5XPD8_SORBI,C5XPD8,SORBI_03g026110
tr|C5X380|C5X380_SORBI,C5X380,SORBI_02g040290
tr|C5WZD1|C5WZD1_SORBI,C5WZD1,SORBI_01g019790
tr|C5WY71|C5WY71_SORBI,C5WY71,SORBI_01g005960
tr|C5YVL0|C5YVL0_SORBI,C5YVL0,SORBI_09g028580
tr|C5Z4S4|C5Z4S4_SORBI,C5Z4S4,SORBI_10g004260
tr|C5XW06|C5XW06_SORBI,C5XW06,SORBI_04g037640
tr|C5XNR5|C5XNR5_SORBI,C5XNR5,SORBI_03g025720
tr|C5X2L7|C5X2L7_SORBI,C5X2L7,SORBI_02g040350
tr|C5XFB9|C5XFB9_SORBI,C5XFB9,SORBI_03g030060
tr|C5X6V1|C5X6V1_SORBI,C5X6V1,SORBI_02g031180
tr|C5XFH6|C5XFH6_SORBI,C5XFH6,SORBI_03g043140
tr|C5XBE9|C5XBE9_SORBI,C5XBE9,SORBI_02g023620
tr|C5YIF8|C5YIF8_SORBI,C5YIF8,SORBI_07g005700
tr|C5XIW6|C5XIW6_SORBI,C5XIW6,SORBI_03g013060
tr|C5YU67|C5YU67_SORBI,C5YU67,SORBI_09g005580
tr|C5X5L7|C5X5L7_SORBI,C5X5L7,SORBI_02g042960
tr|C5Z060|C5Z060_SORBI,C5Z060,SORBI_09g004000
tr|C5YS29|C5YS29_SORBI,C5YS29,SORBI_08g003330
tr|C5YQ24|C5YQ24_SORBI,C5YQ24,SORBI_08g000540
tr|C5XHQ4|C5XHQ4_SORBI,C5XHQ4,SORBI_03g045320
tr|C5XIE3|C5XIE3_SORBI,C5XIE3,SORBI_03g033210
tr|C5XJS6|C5XJS6_SORBI,C5XJS6,SORBI_03g013530
tr|C5Y1E8|C5Y1E8_SORBI,C5Y1E8,SORBI_04g032510
tr|C5XG78|C5XG78_SORBI,C5XG78,SORBI_03g043760
tr|C5YSN7|C5YSN7_SORBI,C5YSN7,SORBI_08g004410
tr|C5XBI9|C5XBI9_SORBI,C5XBI9,SORBI_02g036260
tr|C5XTG0|C5XTG0_SORBI,C5XTG0,SORBI_04g021790
tr|C5XSS8|C5XSS8_SORBI,C5XSS8,SORBI_04g033980
tr|C5Z2T9|C5Z2T9_SORBI,C5Z2T9,SORBI_10g001250
tr|C5XK94|C5XK94_SORBI,C5XK94,SORBI_03g001085
tr|C5XN60|C5XN60_SORBI,C5XN60,SORBI_03g037790
tr|C5X255|C5X255_SORBI,C5X255,SORBI_02g026140
tr|C5YMN8|C5YMN8_SORBI,C5YMN8,SORBI_07g023340
tr|C5XND6|C5XND6_SORBI,C5XND6,SORBI_03g004270
tr|C5XS54|C5XS54_SORBI,C5XS54,SORBI_04g033580
tr|C5Y6B8|C5Y6B8_SORBI,C5Y6B8,SORBI_05g024270
tr|C5YHK9|C5YHK9_SORBI,C5YHK9,SORBI_07g025680
tr|C5YTZ0|C5YTZ0_SORBI,C5YTZ0,SORBI_08g008230
tr|C5X013|C5X013_SORBI,C5X013,SORBI_01g048790
tr|C5XMT6|C5XMT6_SORBI,C5XMT6,SORBI_03g004100
tr|C5Z7E6|C5Z7E6_SORBI,C5Z7E6,SORBI_10g008260
tr|C5XVP4|C5XVP4_SORBI,C5XVP4,SORBI_04g023800
tr|C5XXJ0|C5XXJ0_SORBI,C5XXJ0,SORBI_04g006730
tr|C5Y7E5|C5Y7E5_SORBI,C5Y7E5,SORBI_05g025920
tr|C5YVN9|C5YVN9_SORBI,C5YVN9,SORBI_09g010000
tr|C5Z757|C5Z757_SORBI,C5Z757,SORBI_10g025890
tr|C5YCD5|C5YCD5_SORBI,C5YCD5,SORBI_06g022730
tr|C5X468|C5X468_SORBI,C5X468,SORBI_02g041740
tr|C5YIY1|C5YIY1_SORBI,C5YIY1,SORBI_07g006370
tr|Q1KSB0|Q1KSB0_SORBI,Q1KSB0,SORBI_01g047850
tr|C5YN98|C5YN98_SORBI,C5YN98,SORBI_07g024400
tr|C5YN91|C5YN91_SORBI,C5YN91,SORBI_07g024320
tr|C5YT79|C5YT79_SORBI,C5YT79,SORBI_08g005200
tr|C5XXS0|C5XXS0_SORBI,C5XXS0,SORBI_04g026360
tr|C5Z6K2|C5Z6K2_SORBI,C5Z6K2,SORBI_10g007360
tr|C5YAM9|C5YAM9_SORBI,C5YAM9,SORBI_06g033310
tr|C5YWG7|C5YWG7_SORBI,C5YWG7,SORBI_09g029730
sp|C5X1F5|MTND1_SORBI,C5X1F5,SORBI_01g021500
tr|C5YUI7|C5YUI7_SORBI,C5YUI7,SORBI_09g026790
tr|C5YBL4|C5YBL4_SORBI,C5YBL4,SORBI_06g000660
tr|C5WVD0|C5WVD0_SORBI,C5WVD0,SORBI_01g017020
tr|C5WMI0|C5WMI0_SORBI,C5WMI0,SORBI_01g037570
tr|C5Y9Z3|C5Y9Z3_SORBI,C5Y9Z3,SORBI_06g031930
tr|C5WM59|C5WM59_SORBI,C5WM59,SORBI_01g022180
tr|C5XB25|C5XB25_SORBI,C5XB25,SORBI_02g004540
tr|C5XLB7|C5XLB7_SORBI,C5XLB7,SORBI_03g018290
tr|C5XE18|C5XE18_SORBI,C5XE18,SORBI_02g039270
tr|C5XPC3|C5XPC3_SORBI,C5XPC3,SORBI_03g005710
tr|C5XE07|C5XE07_SORBI,C5XE07,SORBI_02g039166
tr|C5YN49|C5YN49_SORBI,C5YN49,SORBI_07g023950
tr|C5Z5K3|C5Z5K3_SORBI,C5Z5K3,SORBI_10g023300
tr|C5WQT0|C5WQT0_SORBI,C5WQT0,SORBI_01g040570
tr|C5XFL4|C5XFL4_SORBI,C5XFL4,SORBI_03g043460
tr|C5WMP1|C5WMP1_SORBI,C5WMP1,SORBI_01g049960
tr|C5Z052|C5Z052_SORBI,C5Z052,SORBI_09g003920
tr|C5XBM3|C5XBM3_SORBI,C5XBM3,SORBI_02g036560
tr|C5Y1S0|C5Y1S0_SORBI,C5Y1S0,SORBI_05g008740
tr|C5XNT4|C5XNT4_SORBI,C5XNT4,SORBI_03g025940
tr|C5X2E3|C5X2E3_SORBI,C5X2E3,SORBI_02g039340
tr|C5X0U5|C5X0U5_SORBI,C5X0U5,SORBI_01g036240
tr|C5WQ51|C5WQ51_SORBI,C5WQ51,SORBI_01g040120
tr|C5WN40|C5WN40_SORBI,C5WN40,SORBI_01g010390
tr|C5Y309|C5Y309_SORBI,C5Y309,SORBI_05g000640
tr|C5WRN4|C5WRN4_SORBI,C5WRN4,SORBI_01g041760
tr|C5XAM5|C5XAM5_SORBI,C5XAM5,SORBI_10g006160
tr|C5Y9J4|C5Y9J4_SORBI,C5Y9J4,SORBI_06g031360
tr|C5XIN8|C5XIN8_SORBI,C5XIN8,SORBI_03g046750
tr|C5XDQ4|C5XDQ4_SORBI,C5XDQ4,SORBI_02g025840
tr|C5Z3A0|C5Z3A0_SORBI,C5Z3A0,SORBI_10g001940
tr|C5WN14|C5WN14_SORBI,C5WN14,SORBI_01g010140
tr|C5XYT7|C5XYT7_SORBI,C5XYT7,SORBI_04g028060
tr|C5WPN8|C5WPN8_SORBI,C5WPN8,SORBI_01g012050
tr|C5YNT6|C5YNT6_SORBI,C5YNT6,SORBI_08g015270
tr|C5Z450|C5Z450_SORBI,C5Z450,SORBI_10g021330
tr|C5XU80|C5XU80_SORBI,C5XU80,SORBI_04g022560
tr|C5WNM7|C5WNM7_SORBI,C5WNM7,SORBI_01g038810
tr|C5XIA4|C5XIA4_SORBI,C5XIA4,SORBI_03g032840
tr|C5Y090|C5Y090_SORBI,C5Y090,SORBI_04g030280
tr|C5YBS0|C5YBS0_SORBI,C5YBS0,SORBI_06g001090
sp|A1E9Q4|PSBA_SORBI,A1E9Q4,SobiCp002
tr|C5Y0B1|C5Y0B1_SORBI,C5Y0B1,SORBI_04g030490
tr|C5Z1Z3|C5Z1Z3_SORBI,C5Z1Z3,SORBI_10g030520
tr|C5YRK3|C5YRK3_SORBI,C5YRK3,SORBI_08g002610
tr|C5Z395|C5Z395_SORBI,C5Z395,SORBI_10g001890
tr|C5YSU3|C5YSU3_SORBI,C5YSU3,SORBI_08g004880
tr|C5YGY0|C5YGY0_SORBI,C5YGY0,SORBI_07g003600
tr|C5YMC5|C5YMC5_SORBI,C5YMC5,SORBI_07g001620
tr|C5X0S2|C5X0S2_SORBI,C5X0S2,SORBI_01g036030
tr|C5XSE8|C5XSE8_SORBI,C5XSE8,SORBI_04g001510
tr|C5YDX9|C5YDX9_SORBI,C5YDX9,SORBI_06g025220
tr|C5Z8X1|C5Z8X1_SORBI,C5Z8X1,SORBI_10g028950
